src,tgt
44-(44*19)=,-792
46-(14*21)=,-248
(22*17)-46=,328
43-(44*32)=,-1365
15*22-45=,285
27*25-31=,644
23*43+34=,1023
42+(48*23)=,1146
49-13-37=,-1
41+(31*36)=,1157
(22+16)*39=,1482
39-44-10=,-15
28-38-45=,-55
(26-46)+18=,-2
39*(34-35)=,-39
22*(48-47)=,22
14*22-37=,271
(32*36)-49=,1103
(21-29)+37=,29
31*(37+23)=,1860
29-24+10=,15
(32*46)-38=,1434
13*12*44=,6864
27+38*31=,1205
14+(19-42)=,-9
(26+15)*42=,1722
40-(28*14)=,-352
40-17+45=,68
(14+36)*36=,1800
41*(33+46)=,3239
(31*21)-14=,637
(14*27)-15=,363
46*40*38=,69920
20*34-12=,668
21*(15+29)=,924
(13+24)*45=,1665
48-41+18=,25
40-26+27=,41
(40-13)+41=,68
19*16*26=,7904
41-16+45=,70
(35-18)*27=,459
41-28+44=,57
15-(42*20)=,-825
16+12+38=,66
(13*47)-41=,570
(32+18)-10=,40
32-26*22=,-540
24-(10+33)=,-19
16-(42+45)=,-71
12-(37*22)=,-802
(23*29)-20=,647
49*43+29=,2136
30*41+45=,1275
38+35-49=,24
39+(23-47)=,15
14*24+10=,346
(26+43)-24=,45
(46-11)*41=,1435
48+(11*17)=,235
(45+36)*43=,3483
46+38*30=,1186
13*11*28=,4004
18-47*45=,-2097
11+(45-23)=,33
38-(48+41)=,-51
33*22+14=,740
21-30*16=,-459
(18+38)-11=,45
(48*20)+11=,971
(17+10)-15=,12
(40+36)*23=,1748
49+23*10=,279
42*24-32=,976
25*43+43=,1118
38-(30+36)=,-28
41+43+19=,103
21-36+46=,31
25-22-36=,-33
20*47+45=,985
(28*12)+10=,346
(43*23)+39=,1028
(44-19)*27=,675
28+(36*42)=,1540
42*18+19=,775
18-(37*13)=,-463
(29+13)*42=,1764
33-(44*18)=,-759
(30-43)*10=,-130
(12+47)*43=,2537
(25-26)+10=,9
39*13-13=,494
24+16-13=,27
19*(16-48)=,-608
12+(19*19)=,373
41*44+28=,1832
(29+48)-15=,62
25*10*42=,10500
42*(40+42)=,3444
35+33-33=,35
35-40*31=,-1205
(22+18)*39=,1560
27-38*35=,-1303
(28+45)-33=,40
42+15-17=,40
40+(31*11)=,381
27+40*20=,827
17+39*15=,602
(42*17)-27=,687
10-18+24=,16
21+(27*47)=,1290
32*42+24=,1368
46-(10+35)=,1
20-20-36=,-36
(24*26)-37=,587
(22*29)+14=,652
11-17*25=,-414
(19-19)+27=,27
39+(13*33)=,468
39+(29-19)=,49
22-(29+20)=,-27
15-25+13=,3
(18+39)*19=,1083
25*34*19=,16150
(44+21)-35=,30
(16*17)-13=,259
38*14*16=,8512
(10+42)-47=,5
41+48+11=,100
27*11-21=,276
(12+17)-11=,18
18-10*34=,-322
32*19+16=,624
28*(45+39)=,2352
13+38+26=,77
32-38+20=,14
46-33*23=,-713
11-(19+15)=,-23
10*(38+11)=,490
45*19+19=,874
17-34-31=,-48
(18*27)+47=,533
24*49*11=,12936
30+15-38=,7
(17+40)-19=,38
23*(38+49)=,2001
(35*48)+39=,1719
27+(16-19)=,24
(39+16)-20=,35
49-(17+19)=,13
13*(33+42)=,975
(25+10)*20=,700
(32-10)*41=,902
19-12*46=,-533
37*(12+36)=,1776
18-24-34=,-40
12-29-39=,-56
16-38*20=,-744
28+46-15=,59
35+36-43=,28
27*21-32=,535
25+(34-45)=,14
29+39-13=,55
13+(13-19)=,7
39+25*43=,1114
43-20-26=,-3
17-27-25=,-35
(36-46)*13=,-130
17-39-25=,-47
47-(14*39)=,-499
18-(26+42)=,-50
45-42+28=,31
(17*15)+24=,279
(11-31)*28=,-560
(29+37)*13=,858
28+(48*43)=,2092
32-20+46=,58
33-(27*38)=,-993
(15+36)-37=,14
31+12*35=,451
(26*39)-39=,975
(16+49)-20=,45
36-23-25=,-12
32*11-23=,329
37+(22-22)=,37
31*42-26=,1276
(32-16)*24=,384
(36-34)+10=,12
12+42+23=,77
17*(16+28)=,748
(48-19)*49=,1421
22*33+45=,771
34-(48+17)=,-31
24-(20+48)=,-44
37-25*35=,-838
(29+10)*38=,1482
10+25+35=,70
11+41-22=,30
22*(39-41)=,-44
(21*27)-19=,548
(19-41)*16=,-352
(16-42)*23=,-598
18*(33+39)=,1296
48-48-42=,-42
17*12+31=,235
19-43*46=,-1959
10-(14*19)=,-256
48+37-13=,72
30+30+12=,72
38*32-41=,1175
45-(28+49)=,-32
(10*47)+37=,507
41-(20*30)=,-559
12+26*13=,350
10-(27+39)=,-56
22*25+27=,577
(30-28)*40=,80
(41-16)+33=,58
(42*36)+41=,1553
(16+39)-29=,26
39+33-29=,43
44-13*18=,-190
41*14-49=,525
(15*41)+11=,626
45-(44*20)=,-835
(42+22)*11=,704
22+22+29=,73
14+(22*17)=,388
21+(37*13)=,502
20-(42+19)=,-41
15+39+39=,93
31+43-31=,43
23+(35*19)=,688
(24-42)*10=,-180
25*(25+24)=,1225
22*(13+41)=,1188
13+46+23=,82
16-39-29=,-52
(44*33)-28=,1424
22*39*15=,12870
43+16+35=,94
(18-12)*12=,72
(18-21)+19=,16
11*43-43=,430
37-35*36=,-1223
12*(19+17)=,432
41*(47-16)=,1271
25-48-26=,-49
(45+15)-38=,22
(30-30)+33=,33
(33+40)*12=,876
44*14*28=,17248
19*30-43=,527
20-(31*13)=,-383
15-(32+36)=,-53
(34*21)-34=,680
(14*30)-33=,387
17*20-18=,322
26-33*12=,-370
40-22+37=,55
11-44-14=,-47
25+46+29=,100
(21+36)*44=,2508
44+43+46=,133
20*(34+41)=,1500
21*45*25=,23625
(48+45)-32=,61
19-16*18=,-269
31+41*36=,1507
44+(44-47)=,41
49+(49-16)=,82
42*(34-45)=,-462
34+(39*30)=,1204
48+29+15=,92
23*(13-34)=,-483
25+(38*39)=,1507
28*(15-28)=,-364
10-(16+20)=,-26
(19+12)-14=,17
20*43-20=,840
(10-19)*48=,-432
(34*18)+11=,623
37+(44-47)=,34
(29*16)-46=,418
45-48+12=,9
32-(39*44)=,-1684
48+36-11=,73
33*49-49=,1568
(25-43)+26=,8
41*(17-49)=,-1312
21+(24*40)=,981
38-20*49=,-942
(17*25)-22=,403
25-(35*13)=,-430
21+46*43=,1999
27*29*26=,20358
(45+44)-16=,73
44+(22-22)=,44
10-(45*25)=,-1115
28+17-46=,-1
27-44-47=,-64
(23-17)+43=,49
36+43*18=,810
(11+28)-48=,-9
16+24-20=,20
12+(37*17)=,641
(41*24)+18=,1002
41+(45*49)=,2246
34+24-14=,44
13*(15+28)=,559
41-14*40=,-519
(34+29)*27=,1701
(17-10)*13=,91
26-(13+13)=,0
47*(22+39)=,2867
10-(18*11)=,-188
(48-38)+36=,46
40*(26+18)=,1760
21+22+19=,62
25-31+14=,8
25+38-12=,51
12*(17+38)=,660
(32*33)-20=,1036
43*46+19=,1997
27+(49*23)=,1154
24*20+35=,515
25-30-16=,-21
(39*18)-19=,683
32+18+26=,76
(43+27)-35=,35
19-28*13=,-345
37*10*48=,17760
27*12+35=,359
40-(22*40)=,-840
47*(29-31)=,-94
20-(47*35)=,-1625
31*26*36=,29016
29*(17+43)=,1740
22+(34*15)=,532
(31*44)-22=,1342
22*49+13=,1091
49*(44+49)=,4557
12-25*47=,-1163
36*38*16=,21888
15*(45-31)=,210
16-41*30=,-1214
(43+25)*24=,1632
18*47*47=,39762
35+(15*43)=,680
30-(20*41)=,-790
28-28*44=,-1204
(15-12)+33=,36
19*(38-26)=,228
15+(27-18)=,24
23*(39-40)=,-23
(32+44)-28=,48
20+(32*45)=,1460
42-(11*25)=,-233
(33*25)+38=,863
14*41-16=,558
(26+31)*41=,2337
(13+44)-21=,36
14*(11-23)=,-168
(34*27)-28=,890
40-(40*31)=,-1200
16-40*16=,-624
42-(46+23)=,-27
11*(27+17)=,484
18*26*30=,14040
10+35+47=,92
23*30+29=,719
43-(36+27)=,-20
45*(27+39)=,2970
29-12-49=,-32
22*37*37=,30118
12-(44+37)=,-69
13*22*35=,10010
(26-49)*13=,-299
12*24*35=,10080
16*15+31=,271
(37*46)-30=,1672
(38+21)-29=,30
27-28+12=,11
35-(48+18)=,-31
(49*25)+26=,1251
(26*28)+27=,755
(29-45)*47=,-752
11-(34*10)=,-329
44*15-25=,635
41*10*49=,20090
40*14-39=,521
(22*10)-10=,210
31+42*18=,787
32+30+25=,87
(40+22)*43=,2666
(13+18)-16=,15
17*23-42=,349
42+(40*23)=,962
28+(16-42)=,2
11-47+49=,13
42*41*23=,39606
26*(34+28)=,1612
(48*22)-33=,1023
39-29*27=,-744
(32-19)*46=,598
31-48+14=,-3
43*(21+35)=,2408
40+(34*28)=,992
16-30*45=,-1334
49-10-23=,16
14-(28+41)=,-55
(36+13)-43=,6
(28-35)*13=,-91
(34+31)-39=,26
35+(33-41)=,27
42+(18*32)=,618
48*15+11=,731
28*43+32=,1236
29-(23+18)=,-12
(42-29)+46=,59
(15+47)-48=,14
37+12+17=,66
30*(38+36)=,2220
(28*41)-45=,1103
(41+10)-15=,36
43-(31+41)=,-29
17*17*10=,2890
(15+20)-32=,3
(48*43)-18=,2046
46*20*28=,25760
42+47*42=,2016
(27*38)+24=,1050
16*(14+26)=,640
23-(18*47)=,-823
41-17-19=,5
24-46+34=,12
35-17*37=,-594
(19-15)+24=,28
47+23+33=,103
31*(26+39)=,2015
27*(21+21)=,1134
21-18+49=,52
49+33-16=,66
45+(20*34)=,725
(21*16)-10=,326
(12+31)-41=,2
30-48-42=,-60
47+44-10=,81
11+(46*47)=,2173
36+(45-46)=,35
31+(27-32)=,26
45-29*33=,-912
12-10*48=,-468
24+28+34=,86
(49+35)*24=,2016
34*49-41=,1625
46+(18-20)=,44
(27-38)*28=,-308
39-41*14=,-535
36-(26+17)=,-7
(18+49)-33=,34
46-33-18=,-5
41-45-43=,-47
(47*29)-33=,1330
16-(33*13)=,-413
(14+43)-28=,29
10+(38-22)=,26
22+28-13=,37
16-42*16=,-656
12+29*34=,998
18+34+35=,87
(35-16)*25=,475
44*25-32=,1068
28+(19-28)=,19
(49-30)+45=,64
20+33+28=,81
47*25+42=,1217
23*21-36=,447
32+(41-46)=,27
28*(27+27)=,1512
(29-46)*46=,-782
22+39+16=,77
35+(43*29)=,1282
(42-20)*46=,1012
19+(22-34)=,7
(45-35)+49=,59
18+12+32=,62
46+(29-11)=,64
43-46*17=,-739
12-27-48=,-63
(47*15)+12=,717
33*49-31=,1586
(15*25)-16=,359
21-20*25=,-479
(47+42)-42=,47
(25*19)-26=,449
(26*19)-22=,472
28-(30*42)=,-1232
37-16*21=,-299
21+21+17=,59
23-40+30=,13
(15-21)*16=,-96
22*17*19=,7106
19-(45+17)=,-43
(40-30)*17=,170
(30*37)-28=,1082
(43-46)*38=,-114
(10*40)+49=,449
19-(37*40)=,-1461
19-39+26=,6
(18+15)*30=,990
21+48+13=,82
16*46-25=,711
34*35*10=,11900
45*(31-23)=,360
36-39+28=,25
44+(36*49)=,1808
15*34-48=,462
(12*41)+39=,531
(29*29)-27=,814
(46+19)-35=,30
33-(18*10)=,-147
(16*31)+40=,536
26+45-35=,36
18-15*49=,-717
20+27-30=,17
(26*16)-43=,373
(12-31)*49=,-931
(45*20)+41=,941
26*14*13=,4732
43*33+29=,1448
(14*10)-27=,113
(34*12)+46=,454
24-41-44=,-61
17*30-39=,471
(15-48)*38=,-1254
(43*36)+43=,1591
30*30+44=,944
42+(20*37)=,782
39*46+38=,1832
(42*35)-42=,1428
38-18-12=,8
24-(20*40)=,-776
(39*23)-32=,865
(14*31)-35=,399
22*(21-47)=,-572
40*36-43=,1397
49-(36+37)=,-24
22+(47-41)=,28
24*41-21=,963
19-14*43=,-583
12+(42*41)=,1734
(43+49)*26=,2392
19+27*42=,1153
15-(11*47)=,-502
(37*34)-40=,1218
47+43*40=,1767
(22-46)*38=,-912
(32*22)+17=,721
26-(41*22)=,-876
(13-45)*40=,-1280
13*38-29=,465
41-(17*46)=,-741
45*13-37=,548
(10*38)-11=,369
21-(43*18)=,-753
46+24*19=,502
40+19*35=,705
(48+34)-13=,69
(20-29)+48=,39
37+(45-24)=,58
22-33+26=,15
27*17*38=,17442
43+(32-48)=,27
(25-21)*33=,132
(37+11)-24=,24
13-27+48=,34
(17-28)+43=,32
(22+40)*32=,1984
48*24+27=,1179
(41*48)-21=,1947
49*41*32=,64288
27-(36+10)=,-19
33+16-33=,16
(31-18)+27=,40
(36+49)-24=,61
(13+26)*10=,390
35-35+44=,44
28+49+13=,90
(10-18)*31=,-248
35*31-20=,1065
31*(48+25)=,2263
(23*16)+15=,383
29*33+17=,974
(38+18)-16=,40
10*(17-33)=,-160
(22+16)-42=,-4
29*(17+40)=,1653
23-22-37=,-36
27-11-25=,-9
18-19-14=,-15
17+29*20=,597
11+28-14=,25
(37-41)*49=,-196
19*32+34=,642
39-34*30=,-981
40+(23*48)=,1144
26+44-41=,29
32*19-48=,560
28-34*32=,-1060
41*29*39=,46371
47-(19+15)=,13
28-24+21=,25
49+(32*30)=,1009
19*22-39=,379
10+18+48=,76
26+(31*32)=,1018
26+18-25=,19
(38-24)*27=,378
20*(34-18)=,320
(25+48)*11=,803
32-16-41=,-25
15*(26+39)=,975
37-(31+20)=,-14
33-10+46=,69
(29*36)+13=,1057
28+28*22=,644
37-(18+40)=,-21
38-30-10=,-2
30-29+27=,28
45+12-24=,33
29+21+14=,64
(23+41)*18=,1152
15-23-48=,-56
46+46-22=,70
48-42*38=,-1548
(23-45)*28=,-616
(34+36)-14=,56
49-(25+16)=,8
(42-42)*12=,0
(43*23)-33=,956
46-(12+28)=,6
38*48+22=,1846
39*(11-39)=,-1092
(47-42)*34=,170
31*35+35=,1120
(20+40)-30=,30
23+(24-37)=,10
(48+17)-35=,30
(49+41)-37=,53
(16*16)+24=,280
(14+15)*34=,986
(15*12)+38=,218
19*(23+36)=,1121
41*43*11=,19393
(33*30)+30=,1020
44*26-25=,1119
(48+47)*41=,3895
(36+10)*23=,1058
(26-37)+10=,-1
(48+37)-24=,61
37*(29-13)=,592
15+20+17=,52
25+(19*11)=,234
(16*24)-13=,371
(35+22)*20=,1140
23+31+24=,78
38*(32+16)=,1824
32*(26+17)=,1376
(39+37)-36=,40
21+(26-24)=,23
37+10-16=,31
(44*11)-31=,453
20-46+14=,-12
(21+37)-24=,34
25-22+36=,39
(30-30)+14=,14
15+18*35=,645
44+(14-33)=,25
12-(33*18)=,-582
42+(30-33)=,39
29-25*25=,-596
34-14+27=,47
33+(19-42)=,10
14+40-49=,5
28+36+11=,75
44*(17-21)=,-176
10+43*26=,1128
35-(20+35)=,-20
25-(25*21)=,-500
46-26*37=,-916
23+25-48=,0
37+(19-49)=,7
(35*17)-28=,567
(10*44)-48=,392
(41*10)-30=,380
22*26*33=,18876
(26*47)+22=,1244
42*(45+48)=,3906
30+34*14=,506
31-11-35=,-15
49-46+27=,30
14+46-41=,19
38+32*49=,1606
38+(31*43)=,1371
30+29-26=,33
(39-21)*37=,666
45*12+31=,571
33-43-21=,-31
43*38-25=,1609
41*(22+10)=,1312
17-(32*48)=,-1519
38*(46-43)=,114
21+30+12=,63
16+15+45=,76
27*(28+47)=,2025
17*38*25=,16150
46+37*12=,490
(31+41)-16=,56
(38*14)+29=,561
29-(25+22)=,-18
41*35*40=,57400
(16*38)+34=,642
41-(40*20)=,-759
11-(29*34)=,-975
36+(42-24)=,54
(41+39)-21=,59
30-39*38=,-1452
(31*17)+24=,551
45-14+33=,64
35*17+49=,644
39-29-46=,-36
(24-22)*33=,66
(47+26)-23=,50
(47-44)+11=,14
(14+37)*33=,1683
(11+11)-10=,12
32+37-48=,21
49+19*11=,258
18+(22*19)=,436
(23*25)+42=,617
10-18*37=,-656
46-16*10=,-114
49*47+37=,2340
39+(47*13)=,650
(11+13)*44=,1056
32-13-28=,-9
15*13+25=,220
30+30*22=,690
17-(49*38)=,-1845
24-30-14=,-20
40+13-15=,38
(41+15)-35=,21
10-38+21=,-7
27-(39*34)=,-1299
37-(10+11)=,16
(10+18)*22=,616
(22*36)+41=,833
39+(32*42)=,1383
(28-25)+20=,23
(42*40)-31=,1649
18-(32*38)=,-1198
(33*28)-46=,878
26-47+34=,13
28+(16-32)=,12
14-32+39=,21
33-(17*19)=,-290
20+29+44=,93
40+11-25=,26
39-(29*29)=,-802
(31-48)+20=,3
23+11-40=,-6
20*34+23=,703
20*(18-14)=,80
(26-44)*16=,-288
44*(48-23)=,1100
36+14+25=,75
17-(39*48)=,-1855
(43*41)+30=,1793
45+(10*16)=,205
20+(48-11)=,57
15*(16-28)=,-180
34+14+12=,60
49+26+45=,120
28+(27-26)=,29
(19-14)+17=,22
17+(24*11)=,281
14*(42-31)=,154
23*(20+32)=,1196
15+16+11=,42
32+30*20=,632
21+33*20=,681
47+48+32=,127
37+37*43=,1628
48+(44-31)=,61
(22*30)+19=,679
20+25+41=,86
34*(34-38)=,-136
32+(21-34)=,19
(48*45)-46=,2114
24+29+33=,86
18-(40+43)=,-65
32*(25-16)=,288
(41*39)-12=,1587
18-41*23=,-925
39*35+42=,1407
47+38-15=,70
(14-11)+34=,37
37*18+13=,679
(13+19)*13=,416
25+32-21=,36
27-35*39=,-1338
48-11-28=,9
(37*26)+31=,993
(10-19)+16=,7
38*(46+42)=,3344
17+24-36=,5
(12-26)*20=,-280
(30-27)+44=,47
44-21+16=,39
47+(37-14)=,70
(11-10)+23=,24
42-31*46=,-1384
(33*26)-20=,838
42+(18*47)=,888
17*(28-13)=,255
38-13*46=,-560
(45*21)+15=,960
42+32-30=,44
30+15+20=,65
49*23*14=,15778
18-(25+38)=,-45
35-(41*36)=,-1441
39-(30+18)=,-9
18-(43+17)=,-42
20+18+45=,83
24*(15-23)=,-192
36+(30*17)=,546
(40-10)*21=,630
15-40+21=,-4
40*18+41=,761
18+24+25=,67
26*(26+23)=,1274
48+19*35=,713
35*(43-28)=,525
31*30+41=,971
(48+32)*26=,2080
37*24-12=,876
36-11*41=,-415
12-34-40=,-62
20*(43-33)=,200
13-(23*38)=,-861
42*22-25=,899
48+15+37=,100
10-21-37=,-48
16+(26-41)=,1
42-12+10=,40
41-13*46=,-557
15+45-15=,45
26*44-48=,1096
35*34*34=,40460
15-29+30=,16
(27-17)*28=,280
17*42+33=,747
35*(14-43)=,-1015
38*(33-49)=,-608
(46-31)*24=,360
(44*38)-36=,1636
(45-37)*18=,144
12*24*22=,6336
27-31*43=,-1306
48+(18-34)=,32
14+34+31=,79
35+(42-16)=,61
(43-32)+20=,31
(43-30)*12=,156
(27-46)*15=,-285
24-42-30=,-48
24-43*44=,-1868
(13-10)*40=,120
25*30+39=,789
39+(49*44)=,2195
49*(41-45)=,-196
33-(49+34)=,-50
(46*22)+37=,1049
23-11+11=,23
32*11+49=,401
(14+42)*30=,1680
19*34+18=,664
37+32+42=,111
13+30*41=,1243
39*31*21=,25389
(10+49)-41=,18
28*20+25=,585
46*(31-38)=,-322
48*(23+43)=,3168
16*(29-49)=,-320
47+(22-36)=,33
20*28-36=,524
(18+15)-43=,-10
(13-19)+23=,17
(11-18)+12=,5
42*33+26=,1412
42+(29*26)=,796
27*(11+35)=,1242
(22+41)*30=,1890
39-(48*40)=,-1881
47-(19+35)=,-7
28*26-32=,696
22-12-21=,-11
(27-21)+32=,38
(12-13)*15=,-15
17-(23+13)=,-19
39-43-13=,-17
(44-41)*36=,108
46*(18-16)=,92
(14*11)+44=,198
(36*16)+37=,613
42-32+15=,25
39-(41+18)=,-20
39*40+16=,1576
29-(15+19)=,-5
47-(13+31)=,3
16+12-19=,9
12+(12*48)=,588
30+14*48=,702
(30-46)+45=,29
41+(49-20)=,70
40+37*18=,706
(17+31)-37=,11
11-34+36=,13
(35+16)-48=,3
13*11*40=,5720
24*46-34=,1070
32-19*12=,-196
(14+30)*16=,704
45+23+18=,86
44+21-17=,48
(48*33)+27=,1611
(33*28)+44=,968
25*45+16=,1141
38*(11-38)=,-1026
(39*40)+45=,1605
18+28*24=,690
25+22*23=,531
34-21*39=,-785
(19*24)-34=,422
(37*37)+26=,1395
(19+33)*36=,1872
45*29-42=,1263
48*23+25=,1129
12*47+41=,605
(23+22)-21=,24
39-27-30=,-18
38+(35*12)=,458
48+44-44=,48
13-(29*36)=,-1031
(43*17)+46=,777
(36-14)*11=,242
36-18-22=,-4
25+16+27=,68
23*18+47=,461
44+(13-30)=,27
44*(15-43)=,-1232
24+30+12=,66
22*28+10=,626
23+(18*27)=,509
29-21+34=,42
(39*31)+39=,1248
(43+29)*16=,1152
(14+33)*33=,1551
16-40*40=,-1584
(20-28)*16=,-128
47-(14+46)=,-13
24+(36*31)=,1140
33+(17-12)=,38
24*49*42=,49392
42+(28-39)=,31
21*26+48=,594
25*12+10=,310
(33*33)+39=,1128
12-35-41=,-64
41+(19-38)=,22
17+37*10=,387
46+(22*33)=,772
41+(38*11)=,459
16-17*16=,-256
13-(47*48)=,-2243
30-22*33=,-696
37+42*16=,709
39+27-49=,17
45+(11-46)=,10
33-41*37=,-1484
(15*24)-33=,327
35-(13+14)=,8
18+(39*35)=,1383
(43-46)*36=,-108
17-(28*37)=,-1019
(25+35)-39=,21
34+24-28=,30
13-41-33=,-61
22-(23*23)=,-507
(11-43)*46=,-1472
15-48-20=,-53
34-(41+13)=,-20
44*28-32=,1200
48+42*43=,1854
17+48-26=,39
35+(44*34)=,1531
33-34+11=,10
(20-46)+45=,19
36*(31+11)=,1512
17-10-10=,-3
(42*28)+37=,1213
29-38-28=,-37
(22*44)-12=,956
29-(15*16)=,-211
18-18*36=,-630
16+(10-33)=,-7
26-(19*22)=,-392
10*34-31=,309
17*16*32=,8704
42-44*45=,-1938
20*(38+41)=,1580
40+25*13=,365
40-38*49=,-1822
15+46*13=,613
19*(25+48)=,1387
39+17+16=,72
33-16-18=,-1
39+43+21=,103
25+48+18=,91
31+(41-47)=,25
20*49*35=,34300
40*29+37=,1197
28+42-23=,47
48*(46+28)=,3552
16-19-47=,-50
10-(35+29)=,-54
22-47+36=,11
(42+29)-17=,54
(14+18)-42=,-10
48*(16-18)=,-96
(18+43)*17=,1037
11*14*29=,4466
18-30*10=,-282
47*(10+22)=,1504
20*(22+10)=,640
15-(33+25)=,-43
44+17+43=,104
(36-18)*25=,450
(36*28)-46=,962
26*(20+23)=,1118
(30-12)*27=,486
32*(20+25)=,1440
49+(24*15)=,409
43-(37*30)=,-1067
10*40*48=,19200
(35-48)*34=,-442
25-(40+15)=,-30
40+29-17=,52
38*15-16=,554
43*34-27=,1435
(45+43)-13=,75
41-41+48=,48
(19*22)+27=,445
11-42*40=,-1669
(36-13)+44=,67
17-(11*16)=,-159
19-14+30=,35
14+14+17=,45
47+17*25=,472
37*(42+45)=,3219
(45-13)*18=,576
29-44-44=,-59
15*48+29=,749
11*(30-17)=,143
(13*20)+38=,298
43*11*40=,18920
13-(33+15)=,-35
44+21*42=,926
28*(42+23)=,1820
(24+11)*26=,910
42+(41*30)=,1272
36-(42*33)=,-1350
(49*13)+17=,654
(12-37)+49=,24
(49-46)*32=,96
46*14-35=,609
(29*32)-42=,886
34*46+20=,1584
46*47-11=,2151
(21*48)-47=,961
20+37+22=,79
39+(49-25)=,63
(27*11)-39=,258
(35+35)-28=,42
(40*40)-37=,1563
37+40*40=,1637
15*(36-15)=,315
16+35+26=,77
47*(34-15)=,893
(39-19)+13=,33
39+28-42=,25
39-(37*20)=,-701
(10-16)+13=,7
10+(26*22)=,582
48*(43-41)=,96
43-44+17=,16
46-(15+32)=,-1
(38*11)+15=,433
28-36*34=,-1196
34*(25+14)=,1326
(33*38)+45=,1299
30+(46*44)=,2054
20+(12*19)=,248
(32+38)-10=,60
27*40*42=,45360
27-(39+28)=,-40
39*17-26=,637
(38*11)-46=,372
(16*24)-30=,354
33+(14*27)=,411
48-15*39=,-537
23*27*46=,28566
41+(31*24)=,785
(14*12)-15=,153
42-(15*22)=,-288
27-24*14=,-309
33+13-47=,-1
(42-42)+11=,11
32-11*13=,-111
27*11-30=,267
24+(10*16)=,184
(37*29)+15=,1088
(24*28)-42=,630
22+48-30=,40
(46*38)-45=,1703
(41-33)+16=,24
13-13+36=,36
46*26*25=,29900
49*41+24=,2033
22+(32-32)=,22
10+32-28=,14
(11*18)+14=,212
(44*19)+22=,858
20-34*10=,-320
(26-47)+45=,24
18*48-35=,829
39*14*19=,10374
(25+16)-40=,1
42-10*33=,-288
44*24+16=,1072
37*(23+33)=,2072
34*46-22=,1542
16+15*40=,616
40*(11-16)=,-200
12*15+39=,219
31-45+49=,35
(32*17)-10=,534
43+14+14=,71
15-15-28=,-28
(38+47)*21=,1785
42-14-18=,10
48-34*43=,-1414
28*32+33=,929
(27+16)-42=,1
31+(12*32)=,415
(44-20)+13=,37
(27+17)-12=,32
(47-29)+27=,45
18*(30+20)=,900
19+(29*42)=,1237
21-(19+36)=,-34
42+48+27=,117
42*11*25=,11550
25-39+31=,17
45-42-10=,-7
19*44-13=,823
30*45-15=,1335
(47-18)*19=,551
(49*14)-21=,665
25+20*42=,865
21*(45+44)=,1869
39+39+16=,94
27*22-27=,567
27*32*18=,15552
16*28+49=,497
18*24-41=,391
11+(13*36)=,479
28*32+21=,917
41+(29-17)=,53
25-22-21=,-18
30+48+39=,117
(10+26)-40=,-4
21+(25*39)=,996
38-33*18=,-556
(39+22)-32=,29
(21+45)*38=,2508
10-11+42=,41
(38-18)*31=,620
45*26+41=,1211
35-35*47=,-1610
21+18+37=,76
49+(45-27)=,67
(26*28)-35=,693
23*(41-19)=,506
32-(34*16)=,-512
36+(29-43)=,22
22*42-15=,909
41-26*23=,-557
(42*21)-15=,867
18+(43-47)=,14
23+(17-21)=,19
(19*26)-35=,459
24-(11+28)=,-15
(45+41)*31=,2666
37-21*47=,-950
10*20+11=,211
26*(41+24)=,1690
22*48-16=,1040
41+29*44=,1317
21*25+11=,536
31+32+49=,112
(49+17)*47=,3102
(14+32)-47=,-1
(26*40)+15=,1055
(10-24)+11=,-3
38*43*39=,63726
16+29-34=,11
35*(32+10)=,1470
16-34-41=,-59
33+(37-34)=,36
25-38+46=,33
41-(26*36)=,-895
36+38-44=,30
12-(27*19)=,-501
47*34*32=,51136
31+26+45=,102
(40*30)-27=,1173
(30+46)-13=,63
39-37-10=,-8
31-36-46=,-51
(48+26)*15=,1110
35+34-12=,57
(31+40)*19=,1349
44+31+13=,88
39-(17*35)=,-556
27+15-25=,17
47*17-24=,775
47-26+37=,58
(33-31)*28=,56
25*10+49=,299
11+15+39=,65
41+29*18=,563
32-18*31=,-526
(19*13)-36=,211
21+47-40=,28
(31-29)*41=,82
33-44*40=,-1727
44-34+46=,56
22-(44*34)=,-1474
10+23+34=,67
26-38-33=,-45
30-(21*49)=,-999
22-(44*11)=,-462
21*49+28=,1057
48*19+46=,958
29*(15-28)=,-377
(43+23)-13=,53
21*18+22=,400
12*21*23=,5796
40+23*15=,385
(46*41)+15=,1901
37*(13+20)=,1221
24*19-12=,444
12*23-22=,254
14-(15+32)=,-33
(43+17)*29=,1740
20-32+46=,34
39*13*47=,23829
12*(22+29)=,612
45+44-13=,76
27+11-10=,28
15-(43+26)=,-54
32-43+41=,30
(11-35)*20=,-480
49*(17+16)=,1617
32-(26+39)=,-33
24-48-13=,-37
(31*38)+45=,1223
29*46*17=,22678
43+43*40=,1763
14*(45-49)=,-56
35-19*19=,-326
25+39+31=,95
12+(46-36)=,22
32+49-18=,63
(35*37)-30=,1265
43*23-31=,958
(15*44)-47=,613
15*(41+41)=,1230
12-(20*47)=,-928
(25*47)+15=,1190
33-17*40=,-647
24-(13*47)=,-587
11-(41+43)=,-73
40-34-34=,-28
34-32+12=,14
(23*25)+43=,618
42-33*21=,-651
(15*17)+33=,288
18*(27-19)=,144
39*35+24=,1389
48+46*41=,1934
