src,tgt
(21+21)-22=,20
(12-23)+13=,2
11-(15+25)=,-29
17+10+15=,42
(16+23)-18=,21
13+15-15=,13
15-(24+23)=,-32
21-11+18=,28
11+(12-15)=,8
21+20-12=,29
24-(23+23)=,-22
23-(12+17)=,-6
12-24-13=,-25
13-(25+12)=,-24
(18+10)-22=,6
14+(11-22)=,3
(23-22)+10=,11
(24+23)-17=,30
21-25+25=,21
11-15+20=,16
(20+10)-17=,13
25-15-15=,-5
17-(24+20)=,-27
19+14+22=,55
14-11+20=,23
(18-10)+10=,18
25-16+10=,19
14-(12+21)=,-19
(24+24)-21=,27
13-12+25=,26
25+11+12=,48
22+(13-20)=,15
11-12-19=,-20
11-17-24=,-30
16+16-18=,14
15+(19-22)=,12
25+24+19=,68
(10+16)-23=,3
(22-20)+20=,22
(15+16)-18=,13
21+(12-20)=,13
14-21-23=,-30
19+20-23=,16
17-(23+12)=,-18
14+(12-16)=,10
(18+25)-10=,33
15-15+12=,12
13+10+10=,33
22-(12+14)=,-4
22-16-25=,-19
10+(22-18)=,14
16+22-10=,28
(12+20)-21=,11
13-16-24=,-27
(19-23)+17=,13
21-(17+23)=,-19
(17-23)+16=,10
(25-10)+19=,34
21+(13-14)=,20
14+(23-18)=,19
25-14-14=,-3
19+18-24=,13
21-(13+14)=,-6
(15+11)-10=,16
(14-18)+16=,12
11-15+21=,17
25-21+13=,17
12-15-13=,-16
17-(13+11)=,-7
24+(22-18)=,28
(20-20)+21=,21
25-16+19=,28
15-10-25=,-20
16-23+11=,4
11+15+17=,43
22-17+25=,30
15-(21+15)=,-21
12+(16-12)=,16
23+16+17=,56
15+(13-15)=,13
21+18+25=,64
23+16+21=,60
(17-14)+23=,26
10-22-10=,-22
20+(23-17)=,26
24+(11-16)=,19
(21+15)-13=,23
12-16+17=,13
15-19-16=,-20
(25-22)+13=,16
19+(23-22)=,20
17+(16-20)=,13
13-13-25=,-25
11-13-21=,-23
22+23+17=,62
(15+19)-20=,14
17+16+18=,51
19+10+18=,47
14-25-14=,-25
(15-15)+13=,13
12-11+22=,23
15+25+25=,65
(23+24)-19=,28
12-11+13=,14
11-14+20=,17
19+(19-12)=,26
15+13-23=,5
(20-12)+17=,25
25-17+19=,27
(23+16)-19=,20
11+24-10=,25
(16+23)-20=,19
(11+22)-23=,10
(10-19)+24=,15
(14+23)-18=,19
20-19-25=,-24
(19+24)-13=,30
15+19-20=,14
(24-24)+19=,19
16+(15-16)=,15
(14-20)+24=,18
19+19-13=,25
24-(15+16)=,-7
20-(25+18)=,-23
(10+14)-19=,5
18+(10-24)=,4
15+11+17=,43
24-(22+23)=,-21
10+19-14=,15
25+19-12=,32
17+(11-20)=,8
20+(20-19)=,21
20-21+17=,16
12+19+22=,53
13+(13-23)=,3
25-10-18=,-3
(22-17)+20=,25
17+24+12=,53
(18+14)-25=,7
20+(15-24)=,11
16-13-24=,-21
17+25+11=,53
13-(17+19)=,-23
(16+23)-23=,16
13-(25+19)=,-31
12-17-11=,-16
(12+25)-25=,12
13+13+10=,36
11+10-14=,7
14-22+14=,6
24+11+10=,45
20-(15+23)=,-18
22-(14+23)=,-15
(25+10)-23=,12
24+13+15=,52
10-20-24=,-34
(16-22)+18=,12
(10-15)+16=,11
22+13-24=,11
12+14-15=,11
17-21-10=,-14
23-19-15=,-11
12-16+18=,14
(16+12)-12=,16
25+(17-15)=,27
10-13+12=,9
20-12-12=,-4
24+15-22=,17
(21+17)-13=,25
10-19+15=,6
13+(16-19)=,10
21-21-12=,-12
16+20+18=,54
(12+21)-17=,16
15-20+20=,15
15-(11+22)=,-18
13-(22+10)=,-19
10+20+18=,48
(15-24)+21=,12
17+(19-24)=,12
16+10-10=,16
11+(24-23)=,12
20+18+18=,56
19-(19+16)=,-16
11-20-14=,-23
12+21-17=,16
24-11+23=,36
15-(20+11)=,-16
22-11+11=,22
(18+20)-18=,20
23-24-18=,-19
(10-15)+13=,8
12+23+11=,46
12+23+17=,52
10+15-19=,6
(22-20)+11=,13
(16-24)+21=,13
(23+15)-11=,27
(18+21)-21=,18
12+(23-14)=,21
(24+16)-21=,19
15+15+23=,53
22+10-19=,13
14-(10+25)=,-21
20-13-12=,-5
24+(15-15)=,24
11+18+15=,44
11+11-21=,1
(25-23)+13=,15
13-12+15=,16
22-23+15=,14
20-(11+19)=,-10
22-19-13=,-10
(21-21)+18=,18
17-(19+17)=,-19
17+18-23=,12
15-(17+19)=,-21
21-24+11=,8
23+19-22=,20
19+(15-15)=,19
(25-16)+17=,26
(14+24)-17=,21
19+17-14=,22
25+15+25=,65
15-13-21=,-19
(24+13)-24=,13
(11-15)+14=,10
16+16+21=,53
10+18-10=,18
13-16-11=,-14
25-19+12=,18
(20+16)-12=,24
20-(18+19)=,-17
19+21+19=,59
19+20+23=,62
25+23+19=,67
14+(24-22)=,16
17+17+16=,50
(18-22)+20=,16
25+20+17=,62
19-14-15=,-10
25+25-21=,29
16+15-24=,7
13-23+13=,3
(12+12)-12=,12
10-(15+18)=,-23
12-(10+14)=,-12
(13-19)+15=,9
21+24+11=,56
21-(17+14)=,-10
20-(25+19)=,-24
21-24-20=,-23
24-(25+22)=,-23
11-(22+23)=,-34
(11-22)+23=,12
20-(22+11)=,-13
22-19+18=,21
19-12+10=,17
(20-23)+19=,16
15-(13+24)=,-22
21-14-21=,-14
21+(17-23)=,15
10+20+14=,44
22+(22-14)=,30
(24+17)-13=,28
15-24+14=,5
(21-14)+25=,32
23+(24-13)=,34
23+19-15=,27
10+(16-18)=,8
10+14-16=,8
15+21+11=,47
(15+19)-18=,16
19+13+24=,56
10+(25-23)=,12
12-14+10=,8
(11+17)-14=,14
14-13+17=,18
11-18+18=,11
22-13-18=,-9
23-20+15=,18
22+(16-14)=,24
15-25-25=,-35
15-24-19=,-28
21+25-18=,28
14-10+17=,21
15+23+22=,60
19-(24+11)=,-16
18+11-21=,8
16+16-16=,16
25-25-20=,-20
11+19-10=,20
(21-20)+16=,17
(20-24)+12=,8
21-23+16=,14
10-14-24=,-28
19-22-20=,-23
22-21+14=,15
(14+15)-22=,7
13+23+24=,60
12+(12-25)=,-1
17-15+15=,17
19-(20+18)=,-19
(20+19)-14=,25
24-25-11=,-12
20+(25-12)=,33
10+23-16=,17
20+11-23=,8
19-15+17=,21
13-15-24=,-26
21-10-19=,-8
(20-25)+22=,17
23+(22-18)=,27
16+19-15=,20
24+23-11=,36
13+15-16=,12
11+15+21=,47
13-(18+14)=,-19
11+20-13=,18
12-22+12=,2
(17-19)+18=,16
(12+13)-23=,2
17-(12+14)=,-9
(10+16)-25=,1
11+16-12=,15
24-16-18=,-10
(11+10)-10=,11
(20+11)-17=,14
(13+18)-20=,11
23-16-21=,-14
24+(22-16)=,30
11-(12+10)=,-11
17+14+14=,45
21-22-24=,-25
19-20-16=,-17
24+(16-17)=,23
(25-10)+22=,37
24+17+24=,65
22-(25+22)=,-25
16-19-19=,-22
(13+16)-19=,10
10+10+19=,39
11-23+15=,3
11-19+10=,2
14-18-19=,-23
20-(12+19)=,-11
18+(17-19)=,16
11+21-15=,17
19-(10+13)=,-4
12+(25-22)=,15
15-24-10=,-19
18+16+11=,45
(22+17)-14=,25
21+18-22=,17
(13-23)+18=,8
20-24-20=,-24
12+(12-24)=,0
22+20+21=,63
11-16-25=,-30
22+(12-22)=,12
20-22-19=,-21
13-18-18=,-23
(14-25)+21=,10
(20-13)+23=,30
13+20-19=,14
24-12-25=,-13
12+20-15=,17
(19-24)+11=,6
(19-17)+15=,17
11+13-12=,12
23+(24-21)=,26
16-25-25=,-34
22-24+11=,9
22+18-13=,27
(12-12)+15=,15
11-14-17=,-20
23+20-24=,19
15-16-24=,-25
(17-20)+22=,19
19-17+13=,15
13+12-19=,6
13+(12-22)=,3
16-15-22=,-21
10+24+16=,50
17-22-19=,-24
24-17-24=,-17
25+(10-25)=,10
15+20+11=,46
15+24-18=,21
(20-19)+21=,22
23+25-10=,38
(10+24)-25=,9
(17-24)+14=,7
(17-13)+25=,29
22+(19-13)=,28
(20-13)+13=,20
22+20-13=,29
(11+25)-10=,26
24-14+21=,31
(13+10)-17=,6
13-20+14=,7
(19-11)+16=,24
20+23-14=,29
14+12+13=,39
23+25+24=,72
24+12-15=,21
20-15+16=,21
15+19+24=,58
22-15-10=,-3
20+14-23=,11
25+(15-10)=,30
15-(17+16)=,-18
(11-20)+11=,2
(13+15)-19=,9
(22-18)+18=,22
13+17+25=,55
(16-25)+19=,10
(21+11)-14=,18
17-16-18=,-17
21-(14+16)=,-9
19-15+20=,24
14-(19+24)=,-29
(18+21)-25=,14
12+24+25=,61
25+13-18=,20
10+(10-21)=,-1
16+(23-10)=,29
12-18+23=,17
(19+22)-15=,26
15+18+15=,48
16-24+12=,4
20-(17+20)=,-17
18+(10-15)=,13
20-22+10=,8
21-12-18=,-9
10-12-24=,-26
(16+16)-12=,20
11+24-19=,16
16+17-19=,14
10-13+24=,21
(23+20)-15=,28
10-24+25=,11
(20-17)+13=,16
25+24+14=,63
24+(16-24)=,16
25-(20+10)=,-5
(23-21)+15=,17
24+(17-15)=,26
(19-21)+18=,16
25+(12-23)=,14
21-13-23=,-15
12+10+15=,37
25+25+22=,72
13+18-25=,6
(20-11)+17=,26
20+(25-25)=,20
10+24-17=,17
(17-10)+22=,29
(25+25)-18=,32
(19-16)+19=,22
16-16-19=,-19
12+10-22=,0
11-12+15=,14
(25-16)+14=,23
15-17-12=,-14
(15+20)-25=,10
(19-12)+21=,28
14+12+24=,50
11-(24+15)=,-28
24-(12+11)=,1
12-24-17=,-29
(13-12)+23=,24
25+13+24=,62
20-(24+25)=,-29
23+16-14=,25
(13-12)+21=,22
10-(13+25)=,-28
10+23+23=,56
21+(25-17)=,29
24-19+18=,23
23-(16+25)=,-18
(17+12)-17=,12
13-18-14=,-19
18+21+11=,50
17+(21-23)=,15
22-15-12=,-5
21+(13-15)=,19
19-(24+10)=,-15
22+23-20=,25
(15-17)+18=,16
22+11-25=,8
(14-19)+20=,15
16-11-15=,-10
(17+11)-10=,18
(15-25)+17=,7
(17+22)-14=,25
12-12+19=,19
20-18-25=,-23
13+13-25=,1
24+(21-24)=,21
(25+21)-14=,32
16+25+18=,59
10-(15+17)=,-22
18+(14-10)=,22
12-(20+23)=,-31
25-10-23=,-8
(15-17)+13=,11
20+21+10=,51
10-17-20=,-27
20-(21+17)=,-18
13+21-11=,23
(16-21)+22=,17
13+(15-10)=,18
10-13-19=,-22
21+18-15=,24
(24-12)+22=,34
11+14-10=,15
12+(18-25)=,5
(11-14)+20=,17
19+19-21=,17
(18+13)-10=,21
21-17-18=,-14
(16+10)-14=,12
(23-25)+24=,22
(17-19)+20=,18
19-(17+19)=,-17
20+25+11=,56
21+(15-23)=,13
(13+12)-10=,15
(25+14)-22=,17
(14+22)-18=,18
11+(15-14)=,12
(16+14)-14=,16
20-12+11=,19
14+14-21=,7
22+25+23=,70
(14+12)-10=,16
(23-14)+24=,33
(17+19)-14=,22
23+(23-18)=,28
15-(22+11)=,-18
11+(23-10)=,24
11+17-11=,17
17-20-10=,-13
(20+25)-13=,32
15+22-24=,13
20-17+13=,16
19-11+18=,26
25+25-18=,32
12-(25+12)=,-25
15+(10-21)=,4
24+16+24=,64
15+19-10=,24
19-13-24=,-18
20-10-19=,-9
(25-16)+18=,27
11-10-12=,-11
13-(14+24)=,-25
10+10-19=,1
21-(22+19)=,-20
20+22-17=,25
(23+14)-15=,22
20-(17+11)=,-8
11-(19+11)=,-19
(11-16)+17=,12
20-23+24=,21
(11-23)+17=,5
24+(20-12)=,32
12-16+23=,19
15+24+12=,51
24+(17-21)=,20
22+(22-12)=,32
23+(11-18)=,16
(17-12)+18=,23
(22+25)-20=,27
23+22+10=,55
(12-15)+19=,16
10-(19+22)=,-31
15+25+12=,52
21+16+15=,52
18-19-19=,-20
(25-24)+10=,11
(23+24)-22=,25
25+21+25=,71
21+17-21=,17
25+(13-23)=,15
(13-12)+13=,14
(14+11)-18=,7
16-11+13=,18
(15-16)+19=,18
22-(10+19)=,-7
19+14-18=,15
17+(20-23)=,14
15-(16+10)=,-11
23+19-23=,19
(12-16)+12=,8
10-(11+17)=,-18
(11+19)-25=,5
14-(21+19)=,-26
17+11+25=,53
24+17+21=,62
16+13-13=,16
(16-13)+19=,22
23-14-16=,-7
23-10+10=,23
10-(22+11)=,-23
(21+14)-24=,11
22+(19-24)=,17
17+23+14=,54
20+11-18=,13
17-22-22=,-27
12-22-11=,-21
19+15+10=,44
23-17-11=,-5
12+(18-11)=,19
17+12-17=,12
13-15+22=,20
(21-14)+12=,19
18+(24-17)=,25
(11+16)-18=,9
(11-12)+24=,23
15-14+15=,16
12+22-22=,12
15-14+21=,22
11-20-12=,-21
(20+23)-21=,22
10-(10+25)=,-25
13+16-18=,11
15+24-16=,23
22+21+12=,55
17-22+25=,20
15+25+15=,55
23+23+22=,68
18-24+22=,16
(14+11)-22=,3
21+(14-23)=,12
21-(10+23)=,-12
20+(21-18)=,23
13+(18-21)=,10
19+16+24=,59
(17-24)+24=,17
17-18-18=,-19
16+18+21=,55
18-18-25=,-25
14-16-11=,-13
24+17-25=,16
18-(13+11)=,-6
15-(20+25)=,-30
12-(12+13)=,-13
(18+17)-17=,18
14+14+13=,41
23+(24-14)=,33
(23+11)-20=,14
16-21-13=,-18
20+21+17=,58
(15-14)+14=,15
(11-16)+11=,6
20+(15-18)=,17
12+(20-17)=,15
17-(12+23)=,-18
10+10+11=,31
(16+14)-16=,14
14+(21-24)=,11
13+21+21=,55
(15+11)-13=,13
14-19+23=,18
(14+11)-13=,12
(10+18)-18=,10
(19-24)+20=,15
25-(10+24)=,-9
10+(24-11)=,23
10-(12+25)=,-27
(10-21)+16=,5
(23+15)-12=,26
16+22-25=,13
17+(18-12)=,23
20+(15-10)=,25
16-12+13=,17
20-10+20=,30
18-19-14=,-15
(22-17)+11=,16
17+(10-16)=,11
14-15+20=,19
(10-16)+14=,8
20-21-22=,-23
20+(12-23)=,9
11-(12+23)=,-24
14+(10-12)=,12
22-(20+10)=,-8
10+17+20=,47
10+14-13=,11
(10-25)+24=,9
12+22+22=,56
17-12-15=,-10
21-23-10=,-12
(18-16)+17=,19
12-15-23=,-26
15+17-20=,12
(13-10)+14=,17
20-15-13=,-8
17+19+17=,53
25+(25-22)=,28
(25-23)+19=,21
21-20+11=,12
(10+20)-11=,19
24-17+15=,22
(21+19)-22=,18
22+20+23=,65
(16-25)+25=,16
12-(20+19)=,-27
19-22+19=,16
21-(14+14)=,-7
18-17+17=,18
(10-10)+12=,12
(23-15)+20=,28
15+19-15=,19
13+19-18=,14
(23-10)+21=,34
16-10+18=,24
21+(14-20)=,15
11+(16-14)=,13
20-22-22=,-24
(20-13)+14=,21
20-(22+12)=,-14
(23+14)-22=,15
17+(17-15)=,19
(18+13)-21=,10
10-(12+19)=,-21
25+10-14=,21
(10-17)+18=,11
19+18+17=,54
(22+17)-19=,20
16+(25-15)=,26
17-(12+17)=,-12
(19-10)+16=,25
21+10+22=,53
(12+22)-24=,10
23+25+21=,69
(20+23)-13=,30
23+(14-10)=,27
11-15+13=,9
20-12+22=,30
20-(19+25)=,-24
16-(19+17)=,-20
(20-23)+20=,17
(11+22)-21=,12
21+(15-15)=,21
10+22-19=,13
18+13-17=,14
14+(12-20)=,6
22-17-23=,-18
18+13+10=,41
10-16+18=,12
(24-22)+19=,21
13-11-10=,-8
(24-15)+10=,19
(17-24)+11=,4
(14-11)+12=,15
16-19-13=,-16
13+(13-25)=,1
(15+25)-22=,18
16+11+15=,42
22-(21+18)=,-17
17-10-10=,-3
14+(16-16)=,14
(14+13)-25=,2
10-(16+21)=,-27
12+24+19=,55
20+14-25=,9
20+17+17=,54
(14-12)+16=,18
22+(10-21)=,11
(17+18)-11=,24
17-21+17=,13
(24-15)+21=,30
(14-22)+10=,2
(15+23)-16=,22
10-(24+23)=,-37
22-(16+10)=,-4
24+18+23=,65
22+12-23=,11
(23+20)-21=,22
16-22-25=,-31
13-(18+15)=,-20
24+22-24=,22
20-15-23=,-18
25-11-23=,-9
12-23+23=,12
(23+16)-20=,19
14+16+25=,55
16-18+16=,14
(24-23)+24=,25
13+22-21=,14
10-17-22=,-29
(11+16)-20=,7
20-(25+17)=,-22
(10-19)+22=,13
11-21+10=,0
(22+16)-11=,27
18+14+25=,57
20-10-12=,-2
(24+17)-24=,17
16+14+17=,47
(17+20)-19=,18
16-17-19=,-20
22-25-12=,-15
11+23-22=,12
12+22+23=,57
(23-12)+11=,22
12-24-18=,-30
20+(20-15)=,25
24+14-19=,19
10+14+11=,35
23-12+22=,33
10+(23-10)=,23
(18+19)-16=,21
(13+17)-11=,19
(19-18)+20=,21
15-17-22=,-24
(24-12)+13=,25
(20+11)-10=,21
10-25-22=,-37
24+25+19=,68
(11+16)-10=,17
(14-24)+15=,5
24-11-11=,2
(14+15)-16=,13
16-12-22=,-18
23-14-14=,-5
25+20+24=,69
(22-12)+11=,21
11-18-20=,-27
11+(19-22)=,8
21-22-12=,-13
25+12-19=,18
18-11-10=,-3
22+20+24=,66
20-15-12=,-7
(11+22)-13=,20
(19-16)+16=,19
20-(24+20)=,-24
23+11-18=,16
(20+19)-16=,23
(15-25)+13=,3
(13+16)-15=,14
12+(12-13)=,11
19-17-12=,-10
23-18+15=,20
22+13-19=,16
(19-16)+24=,27
23+(15-10)=,28
15-14-18=,-17
14-13-16=,-15
13+12-11=,14
25-18-23=,-16
(20-16)+13=,17
(12+10)-22=,0
16-14+19=,21
(12+16)-12=,16
10+24+18=,52
25-10-13=,2
10+(23-18)=,15
15+(13-16)=,12
22-17-15=,-10
(14+10)-11=,13
(15+15)-10=,20
14-(11+18)=,-15
(10-17)+16=,9
16+15-21=,10
14-12-10=,-8
25+19-23=,21
25+(12-16)=,21
24+14+22=,60
20+(11-24)=,7
(14-20)+18=,12
(22+22)-21=,23
11-(25+15)=,-29
21-(19+21)=,-19
10-25+10=,-5
20+23-24=,19
15-(12+10)=,-7
(24-15)+13=,22
20-14+17=,23
15-(18+15)=,-18
22+(21-25)=,18
21+(13-17)=,17
(11-12)+25=,24
(13-17)+17=,13
16+10-21=,5
24+16+14=,54
23-24+24=,23
21+17-23=,15
12-18+21=,15
22+16-21=,17
12+23-21=,14
18-12-15=,-9
23-15-19=,-11
20-(25+22)=,-27
(15+19)-24=,10
(22+15)-13=,24
14+18-24=,8
(19+24)-11=,32
15-11-22=,-18
22-15-11=,-4
24-20+14=,18
24+16-14=,26
24+(16-12)=,28
16+25-19=,22
15-(19+15)=,-19
14+11+20=,45
12+(10-25)=,-3
21+(14-14)=,21
(25-25)+15=,15
16+15+23=,54
(18+20)-22=,16
13-15+25=,23
13-(13+24)=,-24
(19+10)-16=,13
(14+12)-12=,14
13-10+21=,24
22+14-11=,25
22+(20-24)=,18
(12-20)+24=,16
13+13+14=,40
15+15-16=,14
15+(20-11)=,24
19-14+18=,23
13+22+11=,46
18-19+16=,15
11+14-12=,13
12+15+21=,48
10+(17-16)=,11
19+22-21=,20
(15+13)-17=,11
13-(20+17)=,-24
14-(25+23)=,-34
(16-19)+18=,15
(13-10)+24=,27
15+22-22=,15
23-23+14=,14
(13+21)-21=,13
23+(21-23)=,21
14-(10+18)=,-14
13-(21+24)=,-32
11+(13-11)=,13
15-17+25=,23
15-19-21=,-25
10+(22-10)=,22
21+(16-10)=,27
16+24-21=,19
19+(24-13)=,30
(21+11)-21=,11
15+12+19=,46
15-16+17=,16
(16+15)-15=,16
15-24+22=,13
(21+12)-14=,19
13+(19-10)=,22
(15-19)+12=,8
14-(20+13)=,-19
12-22+18=,8
20+(16-19)=,17
21+20+17=,58
(15-22)+22=,15
16+16+18=,50
21+21+17=,59
14+17-24=,7
23-(11+14)=,-2
25-(24+19)=,-18
24-12+19=,31
24+20-15=,29
(21+18)-16=,23
(20+24)-10=,34
15+(16-21)=,10
20+21+15=,56
(23+21)-18=,26
(13-24)+18=,7
12+(10-20)=,2
15+(15-14)=,16
(13-21)+23=,15
15-23+19=,11
(11+12)-18=,5
25-15+10=,20
16+23+20=,59
20+12-17=,15
20-20-18=,-18
12-23-10=,-21
(18+21)-18=,21
21-11-22=,-12
(25+14)-18=,21
(10-16)+23=,17
20+24-16=,28
18+10-17=,11
24+13-24=,13
(14-11)+10=,13
21-24-15=,-18
21-23+13=,11
18-14+17=,21
20+18+24=,62
10+11-15=,6
23-12-13=,-2
15-24-23=,-32
18+16+22=,56
(25-17)+17=,25
25+18+14=,57
11+(16-21)=,6
10+17-24=,3
24-23+25=,26
14+17+16=,47
11+14+19=,44
18-21+12=,9
(20-11)+22=,31
22-20-13=,-11
20+16-18=,18
17-(20+16)=,-19
15-22-12=,-19
(19+15)-23=,11
14+23+20=,57
(12+18)-12=,18
17+(14-14)=,17
25+12+25=,62
(10+20)-14=,16
23-20-19=,-16
18-18+14=,14
(12-18)+24=,18
10+19-24=,5
15-19+11=,7
22-(12+16)=,-6
(19+21)-25=,15
11+17+12=,40
23+11+10=,44
(14+17)-25=,6
19-(21+20)=,-22
16+14+21=,51
25+(10-11)=,24
17-17+11=,11
(20-11)+25=,34
17+(21-22)=,16
25-(13+11)=,1
(11-18)+17=,10
12-21+20=,11
(14+19)-19=,14
18+10+23=,51
12+15+10=,37
16-(18+13)=,-15
(24+17)-15=,26
19-(12+18)=,-11
(19-24)+10=,5
(17+20)-21=,16
23+13-10=,26
(20+12)-10=,22
(10-19)+14=,5
21+(13-21)=,13
23+(25-17)=,31
(20+24)-18=,26
21+25+22=,68
10+16+17=,43
21-11-19=,-9
25-13+14=,26
25+25-11=,39
19+12+21=,52
17+14+23=,54
16-10-15=,-9
18+15+21=,54
16+(11-19)=,8
25+11+25=,61
25-15+24=,34
13-(18+24)=,-29
19-23+14=,10
11-(24+23)=,-36
20-10-11=,-1
25+16-14=,27
18+(22-11)=,29
18+24-12=,30
(23-17)+25=,31
25-22-12=,-9
(19+20)-22=,17
23-(22+14)=,-13
(25+11)-17=,19
18-(16+13)=,-11
11-24-24=,-37
14+(24-17)=,21
14+14+11=,39
17-24+16=,9
20-(24+13)=,-17
13-24-25=,-36
11-11+14=,14
15+15+18=,48
10-15-10=,-15
(10-16)+12=,6
(11+23)-15=,19
14+(15-12)=,17
22-(22+24)=,-24
23+24-16=,31
23+18+15=,56
(23-14)+18=,27
15-18+19=,16
15+(18-19)=,14
21+21+22=,64
(10+23)-23=,10
(15-14)+24=,25
19-(12+23)=,-16
25+(24-18)=,31
11-(16+18)=,-23
(12+21)-10=,23
21-23-11=,-13
16+(14-23)=,7
(16-12)+18=,22
12+(13-19)=,6
19-(21+11)=,-13
12-11-13=,-12
11+10+12=,33
20-(23+20)=,-23
(25-22)+11=,14
19-21-10=,-12
16-25+20=,11
16-23-12=,-19
19-12-14=,-7
(15+12)-14=,13
17-15+13=,15
24-23+20=,21
13+13-20=,6
21-23-13=,-15
(13+18)-21=,10
(24-16)+24=,32
23-22-17=,-16
22-24-20=,-22
21-(13+21)=,-13
10+10-20=,0
10-17-25=,-32
25+(12-25)=,12
12-21+12=,3
23+19-10=,32
17+12+18=,47
11-22-14=,-25
21-(24+10)=,-13
18-15-14=,-11
12-21+18=,9
13+17-15=,15
(23+13)-18=,18
12+24-21=,15
(23+21)-19=,25
10+12+22=,44
24-20+10=,14
16+12-21=,7
17+20+14=,51
23-(10+21)=,-8
21+14-16=,19
24-(12+23)=,-11
(22+25)-17=,30
10+(20-16)=,14
(23+16)-11=,28
(16+12)-22=,6
13-15+17=,15
22-12+11=,21
25+(16-14)=,27
10-(19+19)=,-28
16-11+12=,17
15+22+22=,59
(11+24)-21=,14
14-24+20=,10
22+22+13=,57
17+25+20=,62
20+23-16=,27
(21+20)-24=,17
(16+18)-10=,24
(16-21)+18=,13
15+19-21=,13
(22-25)+13=,10
16+(11-12)=,15
(13-10)+19=,22
12-17+16=,11
17+19+21=,57
24-16+13=,21
(12-13)+12=,11
15+23+15=,53
19-21-16=,-18
11+13+25=,49
(21+20)-15=,26
10-(22+18)=,-30
23+(14-24)=,13
17+(18-24)=,11
13-20-23=,-30
21+21-22=,20
23-(25+20)=,-22
(15+21)-24=,12
11+24-23=,12
(24-16)+23=,31
14-(13+17)=,-16
20-23-25=,-28
10-(24+18)=,-32
16+(21-23)=,14
16-10+16=,22
(24+18)-21=,21
(13-21)+15=,7
13+(23-20)=,16
(24-23)+21=,22
14+20-10=,24
23+15+20=,58
16-24+16=,8
14-25+22=,11
18-11+19=,26
17-15-19=,-17
24+22-20=,26
(12+25)-19=,18
(20+16)-24=,12
20-(13+14)=,-7
22-23+20=,19
24+(17-17)=,24
10-25-10=,-25
13+(21-13)=,21
23+16+12=,51
15+(11-22)=,4
18+16+21=,55
18-(11+20)=,-13
19-16+19=,22
23-15-25=,-17
23-23-22=,-22
(16+12)-20=,8
11+21-20=,12
(13-14)+10=,9
23+23+20=,66
(24+24)-11=,37
22+(12-25)=,9
13-14+11=,10
18-25-23=,-30
13-(15+23)=,-25
(11-23)+19=,7
15+21-21=,15
12+10-10=,12
15+(24-15)=,24
24-(23+16)=,-15
16+16-20=,12
23-(11+16)=,-4
(15-12)+25=,28
14-23+24=,15
14+24+18=,56
(12-13)+20=,19
12-15-19=,-22
25-(12+13)=,0
(17+11)-18=,10
19-16-23=,-20
19+17-22=,14
(25+24)-13=,36
22+(12-10)=,24
13-20+10=,3
19-14+14=,19
(23+14)-24=,13
19-15+24=,28
17+(15-18)=,14
12-20+15=,7
(18-17)+20=,21
12-18-21=,-27
(17+12)-18=,11
19+(17-17)=,19
12+10+10=,32
21+(24-23)=,22
(12+22)-23=,11
(17+22)-17=,22
18+19-19=,18
(25+16)-19=,22
20+10+11=,41
11-11+24=,24
11+10+15=,36
10+(16-24)=,2
21+(24-17)=,28
19+(18-18)=,19
15-20+11=,6
13+13+16=,42
18+(18-25)=,11
14-15+10=,9
20-(25+16)=,-21
14+22-22=,14
15+13+20=,48
15+15-25=,5
25+(25-16)=,34
10-14+18=,14
19+(17-25)=,11
24+14-14=,24
11-(16+24)=,-29
(20-18)+13=,15
12+19+10=,41
10+20+17=,47
10+25-19=,16
(19+15)-11=,23
(22-23)+12=,11
17-(10+13)=,-6
(17-22)+13=,8
(21+12)-18=,15
24+(11-17)=,18
(25-20)+14=,19
24+16-17=,23
22-11-11=,0
14+20-21=,13
20-25+13=,8
(23+21)-13=,31
23+24+17=,64
(11+20)-11=,20
(17+23)-19=,21
24+19+13=,56
(22+11)-23=,10
23+(11-19)=,15
11-(17+21)=,-27
(13-13)+22=,22
22-23-20=,-21
16-(11+12)=,-7
16+(21-14)=,23
23-16+19=,26
15+15-23=,7
10-10-20=,-20
14+21+13=,48
13-(11+25)=,-23
23-12-18=,-7
(10-14)+25=,21
21+24-14=,31
25+14+16=,55
18+(22-18)=,22
(17-15)+24=,26
21+23+18=,62
15-11+14=,18
16+10-18=,8
12-16+15=,11
(25-25)+22=,22
13-21-17=,-25
(17-17)+14=,14
13-20-19=,-26
20-(10+10)=,0
15+22+21=,58
(24+15)-15=,24
25-(12+10)=,3
21-25-12=,-16
22-(14+17)=,-9
19-17+10=,12
(11-11)+12=,12
10-20-22=,-32
18-(24+13)=,-19
12-21-20=,-29
22-24-22=,-24
12-(14+10)=,-12
13+25-24=,14
16+17-15=,18
11-22-24=,-35
25-14+15=,26
17+(25-23)=,19
25-23+10=,12
16+10+18=,44
13-(13+17)=,-17
(15-20)+17=,12
19+23-23=,19
17+22+24=,63
(23-25)+13=,11
(20-15)+12=,17
21+24+21=,66
14-12+16=,18
11+(19-19)=,11
19-(24+13)=,-18
14-12+13=,15
(13+11)-11=,13
(15-16)+23=,22
(10+25)-18=,17
20-10-18=,-8
17+16-11=,22
25+(15-19)=,21
22-(16+14)=,-8
